4735,0.9695499168315012
1796,-0.19336224055905493
479,-0.4184427464135547
2524,-0.34722347762522165
1565,-1.1464672072180182
1893,-0.9970759183705198
3137,-0.42375445442531756
3306,0.3478758687714043
2132,-0.062112784250969
3749,0.02150471950035815
763,0.8311918429115162
2386,-0.8956221472640937
3349,-1.323394796494413
624,-1.169576041810898
2545,0.5471943234924916
1682,-0.6609096878829117
2813,0.33765464789532285
2652,0.2174041898955812
789,-0.9316831947601658
4811,0.2399424457357613
2438,-0.06558650334287908
2363,-0.6361207883816071
833,0.16438712049889936
4252,-0.11206015912420497
2551,-0.46114487667870296
4331,0.4460460896139109
4781,-0.1399312742160994
4333,-0.4655310329513984
4899,-0.3432258707872702
4833,0.31354133500763925
2288,-0.24484008628736298
2633,0.030043386316897625
1704,-0.7532109359352397
4804,0.26491364986014077
4106,0.4394488761677211
1889,0.430397021183361
203,-0.014543054151430646
1962,0.14720599307535398
3913,-0.4958910714804903
2411,0.12381524308281477
3734,0.2557003159665472
4178,-0.46118394526433537
323,-0.2014669731316383
864,-0.3612669521928735
4920,-0.0742090980738368
2123,0.11450263221782375
4523,0.8427667193531905
1372,-0.03794112370629943
4136,0.28232170213894925
3621,1.0411596354613577
39,0.17599288492591647
2319,0.0716470416015147
2858,-0.14999623870336354
227,-0.14936282379249644
1513,-0.29344424960599635
4380,-0.2162833926827865
3523,0.3539935236593177
4158,0.5061430605601016
412,0.48731998975040014
191,-0.7626675015602862
1594,-1.432904398041706
1595,0.6529125835142917
890,0.18077335952308005
3586,0.08260908747754137
2142,0.5981314552039958
363,0.4023245353083018
4099,-1.9014448302823883
3048,0.0267905592842137
1309,-0.39351855487515053
4594,0.22858713358290572
3704,-0.010748376303422624
1596,-0.39705657702083563
3628,0.4405557382738472
2683,-0.030348292195085058
2498,0.6097648384097809
1718,0.43078084912807224
1121,-0.2856382902274879
818,0.03946692016922171
2983,0.3200325683952734
232,0.19323285338093132
1355,0.49021191642071127
1906,-0.3387227950433003
2220,0.686592100660647
3203,0.418683642041386
843,0.7106550135025218
2234,0.12744355024752174
2042,0.8311278442963879
2994,-0.014711091720116087
2666,0.15528940514036726
3030,-0.12732376277755986
356,0.13638379435479475
93,0.09702827621255405
4265,-0.3924379142009826
2890,-0.11669549616693686
2076,-0.8045422385993639
3797,-0.11187497224830523
555,0.47394365085632195
4844,0.7883073428563874
4465,-1.4632952245340585
2229,0.9924249519418957
495,0.6740289079706683
2341,0.3299454649852356
3230,-0.37538126425768414
2803,0.8235984952032798
1047,-0.2837421158139284
3973,0.8362217165000452
2699,0.43060844636856555
1063,-0.04617091683212582
596,-0.05375541012533436
3904,0.168225800431137
3855,-0.12378039546028408
985,-0.5002498347292361
4323,-0.35958876249835736
2180,0.47326671687606936
2878,-1.3541685197877937
829,0.4370321104602839
4084,-0.23338418581728515
526,-0.07615887803418797
1861,-0.22467347293650697
1043,0.4894744561072848
2202,0.5689434057332763
1914,1.1168808879044363
757,0.528634095801161
3849,-0.2542120510386683
4688,-0.15776126396686596
1051,-0.22587308378224602
1197,0.528241881784485
1750,-0.09251137162728451
636,0.3371737043998886
4471,0.35224316793780375
3231,-0.5442350901791428
4965,0.06458465584244522
3391,-0.5909165943955639
2119,-0.4854006176418162
2302,0.029050960742865506
3494,0.29611446695508903
3426,0.3297276363430486
381,-0.5165534534835636
2564,0.05554033346845877
4954,0.8225524252946315
4749,0.1339312532005179
1961,-0.7505277824636725
4426,-0.11746487130800798
3143,-0.23890476476255085
2323,-0.21920608756191662
2129,0.40488808063690573
226,0.5721858882618056
2005,-0.04418918797673932
3619,0.5720982144201088
655,0.47880802096879815
892,0.3196986194021685
955,-0.004990276818128692
2589,0.10928738811192051
4484,-0.2624594934206792
1655,0.5403065448531859
1028,0.5922265015740713
4075,-0.5429888818634963
2002,-0.838664138201044
2087,0.05246249290101446
4647,0.4661239116442495
4176,0.10787397876906457
256,0.7799264636389971
2098,-0.22835791881141176
4421,-0.11589975078114634
2112,0.5553102243317287
1440,0.8226550790683866
1069,-0.7072025804032167
716,-0.5377618958134267
2126,0.3475263942525677
3949,-0.1882944065653378
2721,-1.2587297525007353
729,0.17304612245158335
909,-0.4630892864597236
1410,0.7920241613289676
47,0.044062989810477404
4035,0.5077171000908116
111,0.3544892432373059
656,0.9310873585452946
1797,-0.024788593615711285
409,-0.6235613046391988
4012,-0.6479915210629486
2649,0.2376538138150215
1496,-1.16159236103511
2751,0.01488010629163572
3625,0.7167280060509205
4571,0.27654411221221675
3198,0.11961794402120596
